source,csv_path,setting,canonical_setting,seed,returncode,selectable,selected_for_stage2,reasons,rankic,rankicir,post_peak_decay,drawdown,turnover,grad_nonfinite_rate,grad_skipped_rate,d_model,n_heads,d_head,n_layers,d_ff,dropout,params_plan,epochs_recorded,best_valid_rank_ic,best_valid_rank_ic_epoch,final_valid_rank_ic,best_minus_final_valid_rank_ic,checkpoint_metric,checkpoint_epoch,checkpoint_score,checkpoint_restored,performance/daily_rank_ic_mean,performance/rank_icir,performance/daily_ic_mean,performance/icir,performance/rolling20_rank_ic_min,performance/rolling60_rank_ic_min,performance/top_bottom_spread_mean,portfolio/annualized_return_with_cost,portfolio/information_ratio_with_cost,portfolio/max_drawdown_with_cost,portfolio/turnover,portfolio/cost_drag,optimization/post_peak_decay,optimization/loss_gap_last,optimization/rank_ic_gap_last,optimization/train_grad_norm_last,optimization/train_grad_nonfinite_rate_last,optimization/train_grad_skipped_rate_last,optimization/train_score_std_last,optimization/valid_score_std_last,attention_pooling/factor_entropy_norm_mean,attention_pooling/factor_top10_mass_mean,router/entropy_norm_mean,router/time_ratio_mean,router/collapse_ratio,regime/pc1_tail_2x2_rank_ic_spread,diagnostic_matrix,time_embedding/tau_range_utilization,factor_film/film_pool_top10_overlap,optimization/train_optimizer_steps_last
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\matrix_40epoch_seed42\suite_summary.csv,film_only,film_only,42,0,,,,,,,,,,,,,,,,,,40,0.0767872855431077,17,0.057560462847396604,0.01922682269571109,valid_rank_ic,17,0.0767872855431077,True,0.07678603656652373,0.5844371736808308,0.06415816962817701,0.4664415210211175,-0.013555969518572191,0.024999341458214853,0.010087269496282414,0.17978762461217418,1.5752258414392195,-0.07484343672085791,0.32623358491936216,0.1551742818397725,0.01922682269571109,-1.2356107383209238,0.14325004073849346,6.816174557260988,0.0003356831151393085,0.0003356831151393085,0.24200638191297416,0.2539577952383388,0.9999437533054996,0.066358312260015,0.807584101298859,0.7349453340770765,0.0,0.043656057060164635,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\205607788562772697\813f51a773304377b3344a8ba389e9d3\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\matrix_40epoch_seed42\suite_summary.csv,no_layer_summary,no_layer_summary,42,0,,,,,,,,,,,,,,,,,,40,0.06907886055539827,17,0.06405176286708716,0.005027097688311111,valid_rank_ic,17,0.06907886055539827,True,0.06907886055539827,0.514995064872803,0.06413817420894148,0.47664048767416917,-0.020196166743551867,0.022762587866751782,0.010286423776572367,0.19304672562095002,1.8431914681712018,-0.07280791062389333,0.3251906411570457,0.15467662941358237,0.005027097688311111,-1.2746874185456682,0.11298539066627955,9.876568469949412,0.0003356831151393085,0.0003356831151393085,0.20440255863308787,0.23054616775138093,0.9999175930450689,0.06662393818634862,0.8938872447871897,0.6478259435925273,0.0,0.02160090244147815,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\590194973191721631\023b168ef8f44fbea8ea7760fd79f118\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\four_day_plan_20260501_125906\matrix_40epoch_seed42\suite_summary.csv,fixed_router_05,fixed_router_05,42,0,,,,,,,,,,,,,,,,,,40,0.07707132106127333,17,0.06974822454236485,0.007323096518908487,valid_rank_ic,17,0.07707132106127333,True,0.07707132031873405,0.5760899141994799,0.06754494267592283,0.5006037883323867,-0.03676845490469445,0.02377107270226763,0.0110194490454274,0.1549206254377406,1.5348429773576733,-0.0835654354649816,0.3246399455264698,0.15441386772530413,0.007323096518908487,-1.2792117642753744,0.11075105661540022,9.088051384024167,0.000671366230278617,0.000671366230278617,0.21024810391490434,0.21497421139781098,0.9998742396086782,0.0689558937064017,1.0000000027478353,0.5,0.0,0.029066113064842178,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\868729932898585167\d0c107064f1b4768b07572a485096d3a\diagnostic_matrix.csv,,,
suite_csv,diagnostic_runs\print_only_formal_check\suite_diagnostic_summary.csv,full_135,full_135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suite_csv,diagnostic_runs\seed42_matrix_gradfix_20260430_2105\suite_diagnostic_summary.csv,full_135,full_135,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07710432823767467,0.5513286017123423,0.06856772541945735,0.4863191855598778,,,,0.21018343195055295,1.9104635802046284,-0.06843314790476968,0.32688102225456606,,0.0,,,4.090383874620602,0.000671366230278617,0.000671366230278617,,,0.9985798412707088,,,0.6552555957467453,,0.04645454554337422,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\325032212672679181\0cea102512eb4ead9165d4bef08ff534\diagnostic_matrix.csv,0.00038996609774502843,0.03359321734264096,2977.0
suite_csv,diagnostic_runs\seed42_matrix_gradfix_20260430_2105\suite_diagnostic_summary.csv,base,base,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06788440268535363,0.4852508559407806,0.05832380299112025,0.3951809974839154,,,,0.1125068731819935,1.017740200315127,-0.09979016748767262,0.3265718255733105,,0.003393291637794324,,,3.67166601258117,0.0003356831151393085,0.0003356831151393085,,,0.99951149603112,,,0.6957365744632902,,0.03314633775519503,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\662335838392804238\d2e63b7839864c208de48b564eecd195\diagnostic_matrix.csv,,,2978.0
suite_csv,diagnostic_runs\seed42_matrix_gradfix_20260430_2105\suite_diagnostic_summary.csv,time_only,time_only,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07175480564496155,0.5260382010456862,0.062345508764057755,0.43377873522572885,,,,0.15973566927086436,1.4245924606363245,-0.12329707397475484,0.3247824806381914,,0.002357857144360695,,,8.46601767388581,0.000671366230278617,0.000671366230278617,,,0.955204642571106,,,0.535103035202068,,0.02425325909353978,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\857301447245886986\5e458ead56d843b6bac14e3489a4ca5c\diagnostic_matrix.csv,0.0004677820687342172,,2977.0
suite_csv,diagnostic_runs\seed42_matrix_gradfix_20260430_2105\suite_diagnostic_summary.csv,film_only,film_only,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07192317763806869,0.5335026155951409,0.062354770918580306,0.4379224026743531,,,,0.1610171471417081,1.4451240101619043,-0.06876764952940109,0.32589948794586576,,0.0,,,3.735712615186212,0.0003356831151393085,0.0003356831151393085,,,0.9999686165670948,,,0.7333917712488918,,0.03631247493742254,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\205607788562772697\c33a8a47f7f14319a7f55fa848c50cd1\diagnostic_matrix.csv,,0.05700276492714409,2978.0
suite_csv,diagnostic_runs\seed42_matrix_gradfix_20260430_2105\suite_diagnostic_summary.csv,no_layer_summary,no_layer_summary,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06317243664669321,0.4746565924091005,0.0604645637482205,0.4513816302398833,,,,0.1236344432636533,1.1108231908144603,-0.12096647411008665,0.3236436078289021,,0.00636589654735123,,,7.752973334392568,0.000671366230278617,0.000671366230278617,,,0.999982167899569,,,0.6454863353173589,,0.01875585485850486,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\590194973191721631\3049d3c013b54591a76de366e0366d83\diagnostic_matrix.csv,0.00031198636449948706,0.03820072549075908,2977.0
suite_csv,diagnostic_runs\seed42_matrix_gradfix_20260430_2105\suite_diagnostic_summary.csv,fixed_router_05,fixed_router_05,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07113857710740026,0.52342630922699,0.0651630654086843,0.47407226957748044,,,,0.15498507408021225,1.4930583758400318,-0.09389516656369923,0.3259841071421199,,0.005216097860735305,,,6.926726722739538,0.000671366230278617,0.000671366230278617,,,0.9999838596067064,,,0.5,,0.033096454478306045,C:\Users\60585\PycharmProjects\qibMacV2\mlruns\868729932898585167\df53e63552ad4502a5b42c92d00d6733\diagnostic_matrix.csv,0.00046795546406447287,0.039554616459958655,2977.0
